Date,month,year,NAV,Amount_Invested,Units_Bought,,Day_of_Month,Occurrences,Total_Units_Bought,Avg_Units_Per_Occurrence
3,7,2019,39.6793,2000,50.4041,,,,,
4,7,2019,39.8129,2000,50.235,,,,,
5,7,2019,39.2681,2000,50.9319,,,,,
8,7,2019,38.4427,2000,52.0255,,,,,
9,7,2019,38.3844,2000,52.1045,,,,,
10,7,2019,38.1235,2000,52.4611,,,,,
11,7,2019,38.2023,2000,52.3529,,,,,
12,7,2019,38.3291,2000,52.1797,,,,,
15,7,2019,38.1394,2000,52.4392,,,,,
16,7,2019,38.1456,2000,52.4307,,,,,
17,7,2019,38.1229,2000,52.4619,,,,,
18,7,2019,37.7656,2000,52.9582,,,,,
19,7,2019,37.1114,2000,53.8918,,,,,
22,7,2019,36.7129,2000,54.4768,,,,,
23,7,2019,36.8106,2000,54.3322,,,,,
24,7,2019,36.3805,2000,54.9745,,,,,
25,7,2019,36.3274,2000,55.0549,,,,,
26,7,2019,36.3335,2000,55.0456,,,,,
30,7,2019,35.5007,2000,56.3369,,,,,
31,7,2019,35.8224,2000,55.831,,,,,
1,8,2019,35.3646,2000,56.5537,,,,,
2,8,2019,35.261,2000,56.7199,,,,,
5,8,2019,34.7731,2000,57.5157,,,,,
6,8,2019,35.2334,2000,56.7643,,,,,
7,8,2019,35.1743,2000,56.8597,,,,,
8,8,2019,35.3888,2000,56.5151,,,,,
9,8,2019,35.5584,2000,56.2455,,,,,
13,8,2019,35.0182,2000,57.1132,,,,,
14,8,2019,35.1625,2000,56.8788,,,,,
16,8,2019,35.1526,2000,56.8948,,,,,
19,8,2019,35.3498,2000,56.5774,,,,,
20,8,2019,35.1234,2000,56.9421,,,,,
21,8,2019,34.6082,2000,57.7898,,,,,
22,8,2019,33.9638,2000,58.8862,,,,,
23,8,2019,34.1771,2000,58.5187,,,,,
26,8,2019,34.7839,2000,57.4979,,,,,
27,8,2019,35.297,2000,56.662,,,,,
28,8,2019,35.0573,2000,57.0495,,,,,
29,8,2019,34.8064,2000,57.4607,,,,,
30,8,2019,35.0281,2000,57.097,,,,,
3,9,2019,34.5494,2000,57.8881,,,,,
4,9,2019,34.6452,2000,57.7281,,,,,
5,9,2019,34.746,2000,57.5606,,,,,
6,9,2019,35.1484,2000,56.9016,,,,,
9,9,2019,35.6515,2000,56.0986,,,,,
11,9,2019,36.3067,2000,55.0863,,,,,
12,9,2019,36.2493,2000,55.1735,,,,,
13,9,2019,36.4973,2000,54.7986,,,,,
16,9,2019,36.7409,2000,54.4352,,,,,
17,9,2019,36.2124,2000,55.2297,,,,,
18,9,2019,36.4095,2000,54.9307,,,,,
19,9,2019,35.885,2000,55.7336,,,,,
20,9,2019,37.2492,2000,53.6924,,,,,
23,9,2019,38.4132,2000,52.0654,,,,,
24,9,2019,38.3463,2000,52.1563,,,,,
25,9,2019,38.008,2000,52.6205,,,,,
26,9,2019,38.2168,2000,52.333,,,,,
27,9,2019,37.9412,2000,52.7131,,,,,
30,9,2019,37.5295,2000,53.2914,,,,,
1,10,2019,36.9632,2000,54.1079,,,,,
3,10,2019,36.8559,2000,54.2654,,,,,
4,10,2019,36.5504,2000,54.719,,,,,
7,10,2019,36.1657,2000,55.301,,,,,
9,10,2019,36.5244,2000,54.7579,,,,,
10,10,2019,36.2179,2000,55.2213,,,,,
11,10,2019,36.3457,2000,55.0271,,,,,
14,10,2019,36.444,2000,54.8787,,,,,
15,10,2019,36.3706,2000,54.9895,,,,,
16,10,2019,36.4093,2000,54.931,,,,,
17,10,2019,36.6594,2000,54.5563,,,,,
18,10,2019,37.3714,2000,53.5169,,,,,
22,10,2019,37.5323,2000,53.2874,,,,,
23,10,2019,37.5702,2000,53.2337,,,,,
24,10,2019,37.457,2000,53.3946,,,,,
25,10,2019,37.3876,2000,53.4937,,,,,
29,10,2019,38.0948,2000,52.5006,,,,,
30,10,2019,38.1903,2000,52.3693,,,,,
31,10,2019,38.4078,2000,52.0728,,,,,
1,11,2019,38.535,2000,51.9009,,,,,
4,11,2019,38.7381,2000,51.6288,,,,,
5,11,2019,38.4361,2000,52.0344,,,,,
6,11,2019,38.1476,2000,52.4279,,,,,
7,11,2019,38.2185,2000,52.3307,,,,,
8,11,2019,38.1484,2000,52.4268,,,,,
11,11,2019,38.3001,2000,52.2192,,,,,
13,11,2019,38.2259,2000,52.3205,,,,,
14,11,2019,38.2464,2000,52.2925,,,,,
15,11,2019,38.2374,2000,52.3048,,,,,
18,11,2019,38.2696,2000,52.2608,,,,,
19,11,2019,38.258,2000,52.2766,,,,,
20,11,2019,38.3468,2000,52.1556,,,,,
21,11,2019,38.316,2000,52.1975,,,,,
22,11,2019,38.1381,2000,52.441,,,,,
25,11,2019,38.3082,2000,52.2081,,,,,
26,11,2019,38.2052,2000,52.3489,,,,,
27,11,2019,38.2036,2000,52.3511,,,,,
28,11,2019,38.3537,2000,52.1462,,,,,
29,11,2019,38.4072,2000,52.0736,,,,,
2,12,2019,38.2073,2000,52.346,,,,,
3,12,2019,37.9814,2000,52.6574,,,,,
4,12,2019,38.0476,2000,52.5657,,,,,
5,12,2019,37.9617,2000,52.6847,,,,,
6,12,2019,37.6385,2000,53.1371,,,,,
9,12,2019,37.4542,2000,53.3986,,,,,
10,12,2019,37.0739,2000,53.9463,,,,,
11,12,2019,37.0294,2000,54.0111,,,,,
12,12,2019,37.4257,2000,53.4392,,,,,
13,12,2019,37.7337,2000,53.003,,,,,
16,12,2019,37.6353,2000,53.1416,,,,,
17,12,2019,37.8515,2000,52.8381,,,,,
18,12,2019,37.8562,2000,52.8315,,,,,
19,12,2019,37.8574,2000,52.8298,,,,,
20,12,2019,37.9222,2000,52.7396,,,,,
23,12,2019,37.9018,2000,52.7679,,,,,
24,12,2019,38.0314,2000,52.5881,,,,,
26,12,2019,38.1384,2000,52.4406,,,,,
27,12,2019,38.4895,2000,51.9622,,,,,
30,12,2019,38.6783,2000,51.7086,,,,,
31,12,2019,38.745,2000,51.6196,,,,,
1,1,2020,38.9932,2000,51.291,,,,,
2,1,2020,39.558,2000,50.5587,,,,,
3,1,2020,39.5197,2000,50.6077,,,,,
6,1,2020,38.6034,2000,51.8089,,,,,
7,1,2020,39.049,2000,51.2177,,,,,
8,1,2020,39.019,2000,51.2571,,,,,
9,1,2020,39.6992,2000,50.3788,,,,,
10,1,2020,40.0075,2000,49.9906,,,,,
13,1,2020,40.4683,2000,49.4214,,,,,
14,1,2020,40.8021,2000,49.0171,,,,,
15,1,2020,41.1716,2000,48.5772,,,,,
16,1,2020,41.4982,2000,48.1949,,,,,
17,1,2020,41.7064,2000,47.9543,,,,,
20,1,2020,41.4716,2000,48.2258,,,,,
21,1,2020,41.3636,2000,48.3517,,,,,
22,1,2020,41.3083,2000,48.4164,,,,,
23,1,2020,41.5457,2000,48.1398,,,,,
24,1,2020,41.6542,2000,48.0144,,,,,
27,1,2020,41.6108,2000,48.0644,,,,,
28,1,2020,41.5655,2000,48.1168,,,,,
29,1,2020,41.7416,2000,47.9138,,,,,
30,1,2020,41.2955,2000,48.4314,,,,,
31,1,2020,41.2189,2000,48.5214,,,,,
3,2,2020,40.375,2000,49.5356,,,,,
4,2,2020,41.0066,2000,48.7726,,,,,
5,2,2020,41.351,2000,48.3664,,,,,
6,2,2020,41.5882,2000,48.0906,,,,,
7,2,2020,41.6459,2000,48.0239,,,,,
10,2,2020,41.4102,2000,48.2973,,,,,
11,2,2020,41.5254,2000,48.1633,,,,,
12,2,2020,41.6065,2000,48.0694,,,,,
13,2,2020,41.5358,2000,48.1512,,,,,
14,2,2020,41.5308,2000,48.157,,,,,
17,2,2020,41.1954,2000,48.5491,,,,,
18,2,2020,41.1261,2000,48.6309,,,,,
19,2,2020,41.7619,2000,47.8905,,,,,
20,2,2020,41.9697,2000,47.6534,,,,,
24,2,2020,41.2311,2000,48.5071,,,,,
25,2,2020,41.3029,2000,48.4227,,,,,
26,2,2020,40.949,2000,48.8412,,,,,
27,2,2020,40.5654,2000,49.3031,,,,,
28,2,2020,38.939,2000,51.3624,,,,,
2,3,2020,38.7436,2000,51.6214,,,,,
3,3,2020,39.08,2000,51.1771,,,,,
4,3,2020,38.4181,2000,52.0588,,,,,
5,3,2020,38.6602,2000,51.7328,,,,,
6,3,2020,38.0776,2000,52.5243,,,,,
9,3,2020,36.3902,2000,54.9599,,,,,
11,3,2020,36.1595,2000,55.3105,,,,,
12,3,2020,33.3049,2000,60.0512,,,,,
13,3,2020,33.8679,2000,59.053,,,,,
16,3,2020,32.0777,2000,62.3486,,,,,
17,3,2020,31.2708,2000,63.9574,,,,,
18,3,2020,29.3262,2000,68.1984,,,,,
19,3,2020,28.1761,2000,70.9821,,,,,
20,3,2020,28.8049,2000,69.4326,,,,,
23,3,2020,25.2865,2000,79.0936,,,,,
24,3,2020,25.0388,2000,79.876,,,,,
25,3,2020,25.8139,2000,77.4776,,,,,
26,3,2020,26.778,2000,74.6882,,,,,
27,3,2020,27.0071,2000,74.0546,,,,,
30,3,2020,26.2526,2000,76.1829,,,,,
31,3,2020,27.2074,2000,73.5094,,,,,
1,4,2020,26.7882,2000,74.6597,,,,,
3,4,2020,26.5324,2000,75.3795,,,,,
7,4,2020,27.7949,2000,71.9556,,,,,
8,4,2020,28.3324,2000,70.5906,,,,,
9,4,2020,29.5026,2000,67.7906,,,,,
13,4,2020,29.1994,2000,68.4946,,,,,
15,4,2020,29.2417,2000,68.3955,,,,,
16,4,2020,29.769,2000,67.184,,,,,
17,4,2020,30.4414,2000,65.7,,,,,
20,4,2020,30.8208,2000,64.8912,,,,,
21,4,2020,29.8799,2000,66.9346,,,,,
22,4,2020,30.1446,2000,66.3469,,,,,
23,4,2020,30.5222,2000,65.5261,,,,,
24,4,2020,30.0114,2000,66.6413,,,,,
27,4,2020,30.4132,2000,65.7609,,,,,
28,4,2020,30.552,2000,65.4622,,,,,
29,4,2020,31.0053,2000,64.5051,,,,,
30,4,2020,31.2499,2000,64.0002,,,,,
4,5,2020,30.3838,2000,65.8246,,,,,
5,5,2020,30.1677,2000,66.2961,,,,,
6,5,2020,30.2739,2000,66.0635,,,,,
7,5,2020,30.3185,2000,65.9663,,,,,
8,5,2020,29.9789,2000,66.7136,,,,,
11,5,2020,29.8219,2000,67.0648,,,,,
12,5,2020,29.5235,2000,67.7426,,,,,
13,5,2020,30.0563,2000,66.5418,,,,,
14,5,2020,29.8553,2000,66.9898,,,,,
15,5,2020,29.9149,2000,66.8563,,,,,
18,5,2020,29.0096,2000,68.9427,,,,,
19,5,2020,28.8751,2000,69.2638,,,,,
20,5,2020,29.2093,2000,68.4713,,,,,
21,5,2020,29.4881,2000,67.824,,,,,
22,5,2020,29.2972,2000,68.2659,,,,,
26,5,2020,29.4733,2000,67.858,,,,,
27,5,2020,29.7574,2000,67.2102,,,,,
28,5,2020,30.1931,2000,66.2403,,,,,
29,5,2020,30.5844,2000,65.3928,,,,,
1,6,2020,31.3339,2000,63.8286,,,,,
2,6,2020,31.817,2000,62.8595,,,,,
3,6,2020,32.2141,2000,62.0846,,,,,
4,6,2020,32.3436,2000,61.836,,,,,
5,6,2020,33.0143,2000,60.5798,,,,,
8,6,2020,33.2884,2000,60.081,,,,,
9,6,2020,32.9782,2000,60.6461,,,,,
10,6,2020,33.1219,2000,60.383,,,,,
11,6,2020,32.6692,2000,61.2197,,,,,
12,6,2020,32.6855,2000,61.1892,,,,,
15,6,2020,32.7519,2000,61.0652,,,,,
16,6,2020,32.7683,2000,61.0346,,,,,
17,6,2020,33.0158,2000,60.5771,,,,,
18,6,2020,33.4084,2000,59.8652,,,,,
19,6,2020,33.9902,2000,58.8405,,,,,
22,6,2020,34.3429,2000,58.2362,,,,,
23,6,2020,34.9241,2000,57.267,,,,,
24,6,2020,34.5691,2000,57.8551,,,,,
25,6,2020,34.7016,2000,57.6342,,,,,
26,6,2020,34.8365,2000,57.411,,,,,
29,6,2020,34.5644,2000,57.863,,,,,
30,6,2020,34.4541,2000,58.0482,,,,,
1,7,2020,34.5393,2000,57.9051,,,,,
2,7,2020,34.7314,2000,57.5848,,,,,
3,7,2020,34.808,2000,57.4581,,,,,
6,7,2020,35.395,2000,56.5052,,,,,
7,7,2020,35.4962,2000,56.3441,,,,,
8,7,2020,35.4624,2000,56.3978,,,,,
9,7,2020,35.7094,2000,56.0077,,,,,
10,7,2020,35.5123,2000,56.3185,,,,,
13,7,2020,35.4299,2000,56.4495,,,,,
14,7,2020,35.1711,2000,56.8649,,,,,
15,7,2020,35.1152,2000,56.9554,,,,,
16,7,2020,35.1635,2000,56.8772,,,,,
17,7,2020,35.6115,2000,56.1616,,,,,
20,7,2020,35.8782,2000,55.7442,,,,,
21,7,2020,36.0457,2000,55.4851,,,,,
22,7,2020,35.9844,2000,55.5796,,,,,
23,7,2020,36.2813,2000,55.1248,,,,,
24,7,2020,36.2341,2000,55.1966,,,,,
27,7,2020,35.8686,2000,55.7591,,,,,
28,7,2020,36.1524,2000,55.3214,,,,,
29,7,2020,36.2137,2000,55.2277,,,,,
30,7,2020,35.8807,2000,55.7403,,,,,
31,7,2020,36.2065,2000,55.2387,,,,,
3,8,2020,36.5244,2000,54.7579,,,,,
4,8,2020,36.9724,2000,54.0944,,,,,
5,8,2020,37.2943,2000,53.6275,,,,,
6,8,2020,37.5916,2000,53.2034,,,,,
7,8,2020,38.0502,2000,52.5621,,,,,
10,8,2020,38.5967,2000,51.8179,,,,,
11,8,2020,38.647,2000,51.7505,,,,,
12,8,2020,38.7753,2000,51.5792,,,,,
13,8,2020,39.2738,2000,50.9245,,,,,
14,8,2020,38.8877,2000,51.4301,,,,,
17,8,2020,39.1862,2000,51.0384,,,,,
18,8,2020,39.5711,2000,50.5419,,,,,
19,8,2020,40.0128,2000,49.984,,,,,
20,8,2020,40.3014,2000,49.6261,,,,,
21,8,2020,41.0177,2000,48.7594,,,,,
24,8,2020,42.0231,2000,47.5929,,,,,
25,8,2020,42.2168,2000,47.3745,,,,,
26,8,2020,42.7181,2000,46.8186,,,,,
27,8,2020,42.736,2000,46.799,,,,,
28,8,2020,42.5393,2000,47.0153,,,,,
31,8,2020,40.583,2000,49.2817,,,,,
1,9,2020,40.7661,2000,49.0604,,,,,
2,9,2020,41.3037,2000,48.4218,,,,,
3,9,2020,41.5775,2000,48.1029,,,,,
4,9,2020,41.1375,2000,48.6174,,,,,
7,9,2020,41.0535,2000,48.7169,,,,,
8,9,2020,40.6954,2000,49.1456,,,,,
9,9,2020,40.2239,2000,49.7217,,,,,
10,9,2020,40.8846,2000,48.9182,,,,,
11,9,2020,40.9382,2000,48.8541,,,,,
14,9,2020,42.8111,2000,46.7169,,,,,
15,9,2020,43.5556,2000,45.9183,,,,,
16,9,2020,43.7957,2000,45.6666,,,,,
17,9,2020,43.6132,2000,45.8577,,,,,
18,9,2020,43.4455,2000,46.0347,,,,,
21,9,2020,41.7224,2000,47.9359,,,,,
22,9,2020,41.336,2000,48.384,,,,,
23,9,2020,41.225,2000,48.5143,,,,,
24,9,2020,40.3264,2000,49.5953,,,,,
25,9,2020,41.1219,2000,48.6359,,,,,
28,9,2020,42.0175,2000,47.5992,,,,,
29,9,2020,42.0212,2000,47.595,,,,,
30,9,2020,42.1595,2000,47.4389,,,,,
1,10,2020,42.2343,2000,47.3549,,,,,
5,10,2020,42.1401,2000,47.4607,,,,,
6,10,2020,42.2071,2000,47.3854,,,,,
7,10,2020,41.8419,2000,47.799,,,,,
8,10,2020,41.4588,2000,48.2407,,,,,
9,10,2020,41.4896,2000,48.2049,,,,,
12,10,2020,41.1764,2000,48.5715,,,,,
13,10,2020,41.1385,2000,48.6163,,,,,
14,10,2020,41.3941,2000,48.3161,,,,,
15,10,2020,40.6945,2000,49.1467,,,,,
16,10,2020,40.9736,2000,48.8119,,,,,
19,10,2020,41.2523,2000,48.4821,,,,,
20,10,2020,41.2432,2000,48.4928,,,,,
21,10,2020,41.1839,2000,48.5627,,,,,
22,10,2020,41.4602,2000,48.239,,,,,
23,10,2020,41.8643,2000,47.7734,,,,,
26,10,2020,41.5413,2000,48.1449,,,,,
27,10,2020,41.7712,2000,47.8799,,,,,
28,10,2020,41.4694,2000,48.2283,,,,,
29,10,2020,41.3612,2000,48.3545,,,,,
30,10,2020,41.405,2000,48.3033,,,,,
2,11,2020,41.0704,2000,48.6969,,,,,
3,11,2020,41.2399,2000,48.4967,,,,,
4,11,2020,41.3108,2000,48.4135,,,,,
5,11,2020,42.0706,2000,47.5391,,,,,
6,11,2020,42.3319,2000,47.2457,,,,,
9,11,2020,42.7517,2000,46.7818,,,,,
10,11,2020,42.5159,2000,47.0412,,,,,
11,11,2020,42.808,2000,46.7202,,,,,
12,11,2020,43.2726,2000,46.2186,,,,,
13,11,2020,43.699,2000,45.7676,,,,,
17,11,2020,44.403,2000,45.042,,,,,
18,11,2020,44.7892,2000,44.6536,,,,,
19,11,2020,44.6912,2000,44.7515,,,,,
20,11,2020,45.0925,2000,44.3533,,,,,
23,11,2020,45.5709,2000,43.8877,,,,,
24,11,2020,45.8565,2000,43.6143,,,,,
25,11,2020,45.3146,2000,44.1359,,,,,
26,11,2020,45.5311,2000,43.926,,,,,
27,11,2020,46.6905,2000,42.8353,,,,,
1,12,2020,47.2255,2000,42.35,,,,,
2,12,2020,47.2722,2000,42.3082,,,,,
3,12,2020,47.6236,2000,41.996,,,,,
4,12,2020,47.8705,2000,41.7794,,,,,
7,12,2020,48.3653,2000,41.352,,,,,
8,12,2020,47.9289,2000,41.7285,,,,,
9,12,2020,48.197,2000,41.4964,,,,,
10,12,2020,48.0472,2000,41.6257,,,,,
11,12,2020,48.255,2000,41.4465,,,,,
14,12,2020,48.6076,2000,41.1458,,,,,
15,12,2020,48.7013,2000,41.0667,,,,,
16,12,2020,49.2391,2000,40.6181,,,,,
17,12,2020,49.3044,2000,40.5643,,,,,
18,12,2020,49.1943,2000,40.6551,,,,,
21,12,2020,47.0218,2000,42.5335,,,,,
22,12,2020,47.5351,2000,42.0742,,,,,
23,12,2020,48.7199,2000,41.051,,,,,
24,12,2020,48.945,2000,40.8622,,,,,
28,12,2020,49.5905,2000,40.3303,,,,,
29,12,2020,49.7031,2000,40.2389,,,,,
30,12,2020,49.8502,2000,40.1202,,,,,
31,12,2020,50.0731,2000,39.9416,,,,,
1,1,2021,50.5727,2000,39.547,,,,,
4,1,2021,51.2854,2000,38.9975,,,,,
5,1,2021,51.5585,2000,38.7909,,,,,
6,1,2021,51.6331,2000,38.7348,,,,,
7,1,2021,52.0431,2000,38.4297,,,,,
8,1,2021,52.4314,2000,38.1451,,,,,
11,1,2021,52.2235,2000,38.2969,,,,,
12,1,2021,52.2526,2000,38.2756,,,,,
13,1,2021,52.2649,2000,38.2666,,,,,
14,1,2021,52.2007,2000,38.3137,,,,,
15,1,2021,51.7808,2000,38.6244,,,,,
18,1,2021,50.9299,2000,39.2697,,,,,
19,1,2021,51.6505,2000,38.7218,,,,,
20,1,2021,51.8997,2000,38.5359,,,,,
21,1,2021,51.5601,2000,38.7897,,,,,
22,1,2021,51.1004,2000,39.1386,,,,,
25,1,2021,50.5062,2000,39.5991,,,,,
27,1,2021,50.266,2000,39.7883,,,,,
28,1,2021,50.1093,2000,39.9128,,,,,
29,1,2021,50.0282,2000,39.9775,,,,,
1,2,2021,51.2269,2000,39.042,,,,,
2,2,2021,51.7106,2000,38.6768,,,,,
3,2,2021,52.62,2000,38.0084,,,,,
4,2,2021,53.3771,2000,37.4693,,,,,
5,2,2021,53.8398,2000,37.1472,,,,,
8,2,2021,54.8424,2000,36.4681,,,,,
9,2,2021,54.7551,2000,36.5263,,,,,
10,2,2021,54.9903,2000,36.3701,,,,,
11,2,2021,55.9371,2000,35.7544,,,,,
12,2,2021,55.9497,2000,35.7464,,,,,
15,2,2021,56.2621,2000,35.5479,,,,,
16,2,2021,56.3446,2000,35.4959,,,,,
17,2,2021,56.7447,2000,35.2456,,,,,
18,2,2021,57.0328,2000,35.0675,,,,,
19,2,2021,56.6197,2000,35.3234,,,,,
22,2,2021,55.969,2000,35.7341,,,,,
23,2,2021,56.3073,2000,35.5194,,,,,
24,2,2021,56.9509,2000,35.118,,,,,
25,2,2021,57.5027,2000,34.781,,,,,
26,2,2021,56.9128,2000,35.1415,,,,,
1,3,2021,58.1094,2000,34.4178,,,,,
2,3,2021,59.2889,2000,33.7331,,,,,
3,3,2021,59.8955,2000,33.3915,,,,,
4,3,2021,60.391,2000,33.1175,,,,,
5,3,2021,59.3308,2000,33.7093,,,,,
8,3,2021,59.537,2000,33.5926,,,,,
9,3,2021,59.5451,2000,33.588,,,,,
10,3,2021,60.1726,2000,33.2377,,,,,
12,3,2021,60.2702,2000,33.1839,,,,,
15,3,2021,59.9358,2000,33.369,,,,,
16,3,2021,60.203,2000,33.2209,,,,,
17,3,2021,58.7936,2000,34.0173,,,,,
18,3,2021,57.9456,2000,34.5151,,,,,
19,3,2021,58.2991,2000,34.3058,,,,,
22,3,2021,58.555,2000,34.1559,,,,,
23,3,2021,59.0883,2000,33.8476,,,,,
24,3,2021,58.1936,2000,34.368,,,,,
25,3,2021,57.1029,2000,35.0245,,,,,
26,3,2021,57.8791,2000,34.5548,,,,,
30,3,2021,58.6529,2000,34.0989,,,,,
31,3,2021,59.1544,2000,33.8098,,,,,
1,4,2021,60.1195,2000,33.2671,,,,,
5,4,2021,59.2766,2000,33.7401,,,,,
6,4,2021,59.7721,2000,33.4604,,,,,
7,4,2021,60.5578,2000,33.0263,,,,,
8,4,2021,61.1131,2000,32.7262,,,,,
9,4,2021,61.356,2000,32.5966,,,,,
12,4,2021,58.4672,2000,34.2072,,,,,
13,4,2021,59.1898,2000,33.7896,,,,,
15,4,2021,59.016,2000,33.8891,,,,,
16,4,2021,59.6914,2000,33.5057,,,,,
19,4,2021,58.9733,2000,33.9137,,,,,
20,4,2021,59.2706,2000,33.7435,,,,,
22,4,2021,59.7093,2000,33.4956,,,,,
23,4,2021,59.9631,2000,33.3538,,,,,
26,4,2021,60.4675,2000,33.0756,,,,,
27,4,2021,61.1979,2000,32.6809,,,,,
28,4,2021,61.8844,2000,32.3183,,,,,
29,4,2021,62.1151,2000,32.1983,,,,,
30,4,2021,62.1421,2000,32.1843,,,,,
3,5,2021,63.3358,2000,31.5777,,,,,
4,5,2021,62.8203,2000,31.8368,,,,,
5,5,2021,63.3495,2000,31.5709,,,,,
6,5,2021,63.5667,2000,31.463,,,,,
7,5,2021,63.398,2000,31.5467,,,,,
10,5,2021,63.922,2000,31.2881,,,,,
11,5,2021,64.2649,2000,31.1212,,,,,
12,5,2021,64.0623,2000,31.2196,,,,,
14,5,2021,63.448,2000,31.5219,,,,,
17,5,2021,64.4581,2000,31.0279,,,,,
18,5,2021,65.1821,2000,30.6833,,,,,
19,5,2021,65.6548,2000,30.4624,,,,,
20,5,2021,65.8614,2000,30.3668,,,,,
21,5,2021,65.9915,2000,30.3069,,,,,
24,5,2021,66.4524,2000,30.0967,,,,,
25,5,2021,66.4531,2000,30.0964,,,,,
26,5,2021,66.8307,2000,29.9264,,,,,
27,5,2021,67.3436,2000,29.6984,,,,,
28,5,2021,67.1627,2000,29.7784,,,,,
31,5,2021,67.3884,2000,29.6787,,,,,
1,6,2021,66.9137,2000,29.8892,,,,,
2,6,2021,67.6426,2000,29.5672,,,,,
3,6,2021,68.3092,2000,29.2786,,,,,
4,6,2021,68.7584,2000,29.0874,,,,,
7,6,2021,69.612,2000,28.7307,,,,,
8,6,2021,70.3881,2000,28.4139,,,,,
9,6,2021,69.7109,2000,28.6899,,,,,
10,6,2021,70.5967,2000,28.3299,,,,,
11,6,2021,70.8426,2000,28.2316,,,,,
14,6,2021,70.8303,2000,28.2365,,,,,
15,6,2021,71.087,2000,28.1345,,,,,
16,6,2021,70.548,2000,28.3495,,,,,
17,6,2021,70.2851,2000,28.4555,,,,,
18,6,2021,69.6766,2000,28.704,,,,,
21,6,2021,69.9361,2000,28.5975,,,,,
22,6,2021,70.4478,2000,28.3898,,,,,
23,6,2021,70.4402,2000,28.3929,,,,,
24,6,2021,70.3507,2000,28.429,,,,,
25,6,2021,70.7327,2000,28.2755,,,,,
28,6,2021,71.0139,2000,28.1635,,,,,
29,6,2021,71.1343,2000,28.1158,,,,,
30,6,2021,71.8434,2000,27.8383,,,,,
1,7,2021,72.3245,2000,27.6531,,,,,
2,7,2021,73.1693,2000,27.3339,,,,,
5,7,2021,73.8693,2000,27.0748,,,,,
6,7,2021,73.5239,2000,27.202,,,,,
7,7,2021,73.8534,2000,27.0807,,,,,
8,7,2021,73.7211,2000,27.1293,,,,,
9,7,2021,74.0237,2000,27.0184,,,,,
12,7,2021,74.3919,2000,26.8846,,,,,
13,7,2021,75.1225,2000,26.6232,,,,,
14,7,2021,75.3985,2000,26.5257,,,,,
15,7,2021,75.8666,2000,26.3621,,,,,
16,7,2021,76.3571,2000,26.1927,,,,,
19,7,2021,76.2076,2000,26.2441,,,,,
20,7,2021,75.2449,2000,26.5799,,,,,
22,7,2021,76.2575,2000,26.2269,,,,,
23,7,2021,76.4272,2000,26.1687,,,,,
26,7,2021,76.7205,2000,26.0687,,,,,
27,7,2021,76.5618,2000,26.1227,,,,,
28,7,2021,76.2519,2000,26.2289,,,,,
29,7,2021,77.0281,2000,25.9646,,,,,
30,7,2021,77.2383,2000,25.8939,,,,,
2,8,2021,77.8106,2000,25.7034,,,,,
3,8,2021,78.188,2000,25.5794,,,,,
4,8,2021,77.2189,2000,25.9004,,,,,
5,8,2021,77.2007,2000,25.9065,,,,,
6,8,2021,77.1425,2000,25.926,,,,,
9,8,2021,76.8118,2000,26.0377,,,,,
10,8,2021,75.4379,2000,26.5119,,,,,
11,8,2021,75.0851,2000,26.6364,,,,,
12,8,2021,76.579,2000,26.1168,,,,,
13,8,2021,76.7125,2000,26.0714,,,,,
16,8,2021,76.217,2000,26.2409,,,,,
17,8,2021,76.1837,2000,26.2523,,,,,
18,8,2021,75.9815,2000,26.3222,,,,,
20,8,2021,74.5227,2000,26.8375,,,,,
23,8,2021,73.5837,2000,27.1799,,,,,
24,8,2021,74.5784,2000,26.8174,,,,,
25,8,2021,74.8472,2000,26.7211,,,,,
26,8,2021,75.1287,2000,26.621,,,,,
27,8,2021,75.7466,2000,26.4038,,,,,
30,8,2021,77.2136,2000,25.9022,,,,,
31,8,2021,77.8018,2000,25.7063,,,,,
1,9,2021,77.6672,2000,25.7509,,,,,
2,9,2021,78.3597,2000,25.5233,,,,,
3,9,2021,78.5516,2000,25.461,,,,,
6,9,2021,79.0621,2000,25.2966,,,,,
7,9,2021,79.1607,2000,25.2651,,,,,
8,9,2021,79.5751,2000,25.1335,,,,,
9,9,2021,80.0674,2000,24.979,,,,,
13,9,2021,80.6152,2000,24.8092,,,,,
14,9,2021,80.9681,2000,24.7011,,,,,
15,9,2021,81.922,2000,24.4135,,,,,
16,9,2021,81.7733,2000,24.4579,,,,,
17,9,2021,81.2827,2000,24.6055,,,,,
20,9,2021,79.7664,2000,25.0732,,,,,
21,9,2021,80.0135,2000,24.9958,,,,,
22,9,2021,80.537,2000,24.8333,,,,,
23,9,2021,81.206,2000,24.6287,,,,,
24,9,2021,81.43,2000,24.561,,,,,
27,9,2021,80.8984,2000,24.7224,,,,,
28,9,2021,80.3611,2000,24.8877,,,,,
29,9,2021,80.5791,2000,24.8203,,,,,
30,9,2021,81.1112,2000,24.6575,,,,,
1,10,2021,81.2325,2000,24.6207,,,,,
4,10,2021,82.5982,2000,24.2136,,,,,
5,10,2021,82.9238,2000,24.1185,,,,,
6,10,2021,82.5542,2000,24.2265,,,,,
7,10,2021,83.4439,2000,23.9682,,,,,
8,10,2021,84.4781,2000,23.6748,,,,,
11,10,2021,84.8301,2000,23.5765,,,,,
